id_facture;id_contrat;date_emission;date_echeance;periode_debut;periode_fin;montant_ht;tva;montant_ttc;cout_energie;consommation;statut_paiement;id_client;id_compteur;created_at;updated_at;montant_ht ;montant_ttc_1;cout_energie_1
FAC00000364         ;CTR000032      ;2024/08/14 00:00:00.000;2024/09/13 00:00:00.000;2024/07/15 00:00:00.000;2024/08/14 00:00:00.000;9;20;11;5;105;Payée     ;CLI00143  ;GAZ_0132            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;9;11;5
FAC00000177         ;CTR000016      ;2024/08/15 00:00:00.000;2024/09/14 00:00:00.000;2024/07/16 00:00:00.000;2024/08/15 00:00:00.000;222;20;266;133;1479;En attente;CLI00139  ;ELEC_0085           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;222;266;133
FAC00001438         ;CTR000124      ;2024/08/15 00:00:00.000;2024/09/14 00:00:00.000;2024/07/16 00:00:00.000;2024/08/15 00:00:00.000;24;20;29;14;270;En retard ;CLI00192  ;GAZ_0072            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;24;29;14
FAC00001577         ;CTR000136      ;2024/08/15 00:00:00.000;2024/09/14 00:00:00.000;2024/07/16 00:00:00.000;2024/08/15 00:00:00.000;53;20;63;31;12;Payée     ;CLI00093  ;EAU_0065            ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;53;63;31
FAC00001864         ;CTR000161      ;2024/08/15 00:00:00.000;2024/09/14 00:00:00.000;2024/07/16 00:00:00.000;2024/08/15 00:00:00.000;259;20;311;155;1732;Payée     ;CLI00153  ;ELEC_0019           ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;259;311;155
FAC00000651         ;CTR000057      ;2024/08/16 00:00:00.000;2024/09/15 00:00:00.000;2024/07/17 00:00:00.000;2024/08/16 00:00:00.000;7;20;9;4;87;Payée     ;CLI00154  ;GAZ_0123            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;7;9;4
FAC00001484         ;CTR000128      ;2024/08/16 00:00:00.000;2024/09/15 00:00:00.000;2024/07/17 00:00:00.000;2024/08/16 00:00:00.000;242;20;290;145;1613;Payée     ;CLI00110  ;ELEC_0055           ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;242;290;145
FAC00001878         ;CTR000163      ;2024/08/16 00:00:00.000;2024/09/15 00:00:00.000;2024/07/17 00:00:00.000;2024/08/16 00:00:00.000;32;20;39;19;362;Payée     ;CLI00146  ;GAZ_0108            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;32;39;19
FAC00001214         ;CTR000105      ;2024/08/17 00:00:00.000;2024/09/16 00:00:00.000;2024/07/18 00:00:00.000;2024/08/17 00:00:00.000;108;20;130;65;25;En attente;CLI00074  ;EAU_0044            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000;108;130;65
FAC00001557         ;CTR000134      ;2024/08/17 00:00:00.000;2024/09/16 00:00:00.000;2024/07/18 00:00:00.000;2024/08/17 00:00:00.000;46;20;55;27;308;Payée     ;CLI00110  ;ELEC_0052           ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;46;55;27
FAC00001835         ;CTR000159      ;2024/08/17 00:00:00.000;2024/09/16 00:00:00.000;2024/07/18 00:00:00.000;2024/08/17 00:00:00.000;305;20;366;183;72;Payée     ;CLI00014  ;EAU_0062            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;305;366;183
FAC00000131         ;CTR000012      ;2024/08/18 00:00:00.000;2024/09/17 00:00:00.000;2024/07/19 00:00:00.000;2024/08/18 00:00:00.000;275;20;331;165;1839;En retard ;CLI00009  ;ELEC_0046           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;275;331;165
FAC00000150         ;CTR000013      ;2024/08/18 00:00:00.000;2024/09/17 00:00:00.000;2024/07/19 00:00:00.000;2024/08/18 00:00:00.000;252;20;302;151;1683;Payée     ;CLI00054  ;ELEC_0037           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;252;302;151
FAC00000820         ;CTR000071      ;2024/08/18 00:00:00.000;2024/09/17 00:00:00.000;2024/07/19 00:00:00.000;2024/08/18 00:00:00.000;275;20;330;165;65;En retard ;CLI00090  ;EAU_0122            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;275;330;165
FAC00000933         ;CTR000081      ;2024/08/18 00:00:00.000;2024/09/17 00:00:00.000;2024/07/19 00:00:00.000;2024/08/18 00:00:00.000;214;20;256;128;1427;Payée     ;CLI00110  ;ELEC_0100           ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;214;256;128
FAC00001028         ;CTR000089      ;2024/08/18 00:00:00.000;2024/09/17 00:00:00.000;2024/07/19 00:00:00.000;2024/08/18 00:00:00.000;161;20;193;96;1075;Payée     ;CLI00090  ;ELEC_0091           ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;161;193;96
FAC00001379         ;CTR000119      ;2024/08/19 00:00:00.000;2024/09/18 00:00:00.000;2024/07/20 00:00:00.000;2024/08/19 00:00:00.000;253;20;304;152;1690;En attente;CLI00180  ;ELEC_0034           ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;253;304;152
FAC00001741         ;CTR000150      ;2024/08/20 00:00:00.000;2024/09/19 00:00:00.000;2024/07/21 00:00:00.000;2024/08/20 00:00:00.000;226;20;272;136;53;Payée     ;CLI00043  ;EAU_0113            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;226;272;136
FAC00000394         ;CTR000035      ;2024/08/21 00:00:00.000;2024/09/20 00:00:00.000;2024/07/22 00:00:00.000;2024/08/21 00:00:00.000;247;20;297;148;1651;Payée     ;CLI00106  ;ELEC_0100           ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;247;297;148
FAC00000546         ;CTR000048      ;2024/08/21 00:00:00.000;2024/09/20 00:00:00.000;2024/07/22 00:00:00.000;2024/08/21 00:00:00.000;22;20;26;13;248;Payée     ;CLI00148  ;GAZ_0063            ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000;22;26;13
FAC00001789         ;CTR000154      ;2024/08/21 00:00:00.000;2024/09/20 00:00:00.000;2024/07/22 00:00:00.000;2024/08/21 00:00:00.000;41;20;49;24;457;Payée     ;CLI00110  ;GAZ_0081            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;41;49;24
FAC00000169         ;CTR000015      ;2024/08/22 00:00:00.000;2024/09/21 00:00:00.000;2024/07/23 00:00:00.000;2024/08/22 00:00:00.000;291;20;349;174;1940;Payée     ;CLI00146  ;ELEC_0100           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;291;349;174
FAC00000700         ;CTR000061      ;2024/08/22 00:00:00.000;2024/09/21 00:00:00.000;2024/07/23 00:00:00.000;2024/08/22 00:00:00.000;21;20;25;12;236;Payée     ;CLI00166  ;GAZ_0012            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;21;25;12
FAC00001819         ;CTR000157      ;2024/08/22 00:00:00.000;2024/09/21 00:00:00.000;2024/07/23 00:00:00.000;2024/08/22 00:00:00.000;191;20;230;115;1277;Payée     ;CLI00053  ;ELEC_0133           ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;191;230;115
FAC00000839         ;CTR000073      ;2024/08/23 00:00:00.000;2024/09/22 00:00:00.000;2024/07/24 00:00:00.000;2024/08/23 00:00:00.000;40;20;48;24;449;En retard ;CLI00077  ;GAZ_0012            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;40;48;24
FAC00000078         ;CTR000007      ;2024/08/24 00:00:00.000;2024/09/23 00:00:00.000;2024/07/25 00:00:00.000;2024/08/24 00:00:00.000;57;20;68;34;381;Payée     ;CLI00112  ;ELEC_0085           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;57;68;34
FAC00000627         ;CTR000055      ;2024/08/24 00:00:00.000;2024/09/23 00:00:00.000;2024/07/25 00:00:00.000;2024/08/24 00:00:00.000;405;20;486;243;96;Payée     ;CLI00078  ;EAU_0062            ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000;405;486;243
FAC00001931         ;CTR000168      ;2024/08/24 00:00:00.000;2024/09/23 00:00:00.000;2024/07/25 00:00:00.000;2024/08/24 00:00:00.000;7;20;9;4;88;Payée     ;CLI00022  ;GAZ_0138            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;7;9;4
FAC00000413         ;CTR000037      ;2024/08/25 00:00:00.000;2024/09/24 00:00:00.000;2024/07/26 00:00:00.000;2024/08/25 00:00:00.000;33;20;40;20;374;Payée     ;CLI00069  ;GAZ_0078            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;33;40;20
FAC00001456         ;CTR000125      ;2024/08/25 00:00:00.000;2024/09/24 00:00:00.000;2024/07/26 00:00:00.000;2024/08/25 00:00:00.000;31;20;37;18;349;Payée     ;CLI00095  ;GAZ_0117            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;31;37;18
FAC00001616         ;CTR000140      ;2024/08/26 00:00:00.000;2024/09/25 00:00:00.000;2024/07/27 00:00:00.000;2024/08/26 00:00:00.000;386;20;464;232;92;Payée     ;CLI00123  ;EAU_0020            ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;386;464;232
FAC00000189         ;CTR000017      ;2024/08/27 00:00:00.000;2024/09/26 00:00:00.000;2024/07/28 00:00:00.000;2024/08/27 00:00:00.000;35;20;42;21;393;Payée     ;CLI00190  ;GAZ_0036            ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;35;42;21
FAC00000274         ;CTR000024      ;2024/08/27 00:00:00.000;2024/09/26 00:00:00.000;2024/07/28 00:00:00.000;2024/08/27 00:00:00.000;253;20;304;152;60;Payée     ;CLI00150  ;EAU_0098            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;253;304;152
FAC00000453         ;CTR000040      ;2024/08/27 00:00:00.000;2024/09/26 00:00:00.000;2024/07/28 00:00:00.000;2024/08/27 00:00:00.000;32;20;39;19;363;Payée     ;CLI00020  ;GAZ_0093            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;32;39;19
FAC00000991         ;CTR000086      ;2024/08/27 00:00:00.000;2024/09/26 00:00:00.000;2024/07/28 00:00:00.000;2024/08/27 00:00:00.000;44;20;52;26;489;Payée     ;CLI00172  ;GAZ_0126            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;44;52;26
FAC00001109         ;CTR000096      ;2024/08/28 00:00:00.000;2024/09/27 00:00:00.000;2024/07/29 00:00:00.000;2024/08/28 00:00:00.000;26;20;31;15;289;Payée     ;CLI00138  ;GAZ_0045            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;26;31;15
FAC00001869         ;CTR000162      ;2024/08/28 00:00:00.000;2024/09/27 00:00:00.000;2024/07/29 00:00:00.000;2024/08/28 00:00:00.000;27;20;33;16;309;Payée     ;CLI00004  ;GAZ_0093            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;27;33;16
FAC00001046         ;CTR000091      ;2024/08/29 00:00:00.000;2024/09/28 00:00:00.000;2024/07/30 00:00:00.000;2024/08/29 00:00:00.000;237;20;285;142;1585;Payée     ;CLI00081  ;ELEC_0031           ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;237;285;142
FAC00001534         ;CTR000132      ;2024/08/30 00:00:00.000;2024/09/29 00:00:00.000;2024/07/31 00:00:00.000;2024/08/30 00:00:00.000;50;20;60;30;333;Payée     ;CLI00026  ;ELEC_0118           ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;50;60;30
FAC00001463         ;CTR000126      ;2024/08/31 00:00:00.000;2024/09/30 00:00:00.000;2024/08/01 00:00:00.000;2024/08/31 00:00:00.000;27;20;33;16;306;Payée     ;CLI00199  ;GAZ_0024            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;27;33;16
FAC00000681         ;CTR000060      ;2024/09/01 00:00:00.000;2024/10/01 00:00:00.000;2024/08/02 00:00:00.000;2024/09/01 00:00:00.000;96;20;116;58;645;Payée     ;CLI00022  ;ELEC_0028           ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;96;116;58
FAC00002044         ;CTR000177      ;2024/09/02 00:00:00.000;2024/10/02 00:00:00.000;2024/08/03 00:00:00.000;2024/09/02 00:00:00.000;98;20;117;58;23;Payée     ;CLI00089  ;EAU_0134            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;98;117;58
FAC00000127         ;CTR000011      ;2024/09/03 00:00:00.000;2024/10/03 00:00:00.000;2024/08/04 00:00:00.000;2024/09/03 00:00:00.000;107;20;128;64;25;En retard ;CLI00072  ;EAU_0140            ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;107;128;64
FAC00000319         ;CTR000028      ;2024/09/03 00:00:00.000;2024/10/03 00:00:00.000;2024/08/04 00:00:00.000;2024/09/03 00:00:00.000;26;20;31;15;295;Payée     ;CLI00028  ;GAZ_0024            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;26;31;15
FAC00000826         ;CTR000072      ;2024/09/03 00:00:00.000;2024/10/03 00:00:00.000;2024/08/04 00:00:00.000;2024/09/03 00:00:00.000;343;20;411;205;81;Payée     ;CLI00185  ;EAU_0116            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;343;411;205
FAC00000351         ;CTR000031      ;2024/09/04 00:00:00.000;2024/10/04 00:00:00.000;2024/08/05 00:00:00.000;2024/09/04 00:00:00.000;13;20;16;8;152;Payée     ;CLI00048  ;GAZ_0111            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;13;16;8
FAC00001075         ;CTR000093      ;2024/09/05 00:00:00.000;2024/10/05 00:00:00.000;2024/08/06 00:00:00.000;2024/09/05 00:00:00.000;345;20;414;207;82;Payée     ;CLI00037  ;EAU_0131            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;345;414;207
FAC00000674         ;CTR000059      ;2024/09/06 00:00:00.000;2024/10/06 00:00:00.000;2024/08/07 00:00:00.000;2024/09/06 00:00:00.000;4;20;5;2;53;Payée     ;CLI00093  ;GAZ_0138            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;4;5;2
FAC00000772         ;CTR000067      ;2024/09/06 00:00:00.000;2024/10/06 00:00:00.000;2024/08/07 00:00:00.000;2024/09/06 00:00:00.000;113;20;135;67;753;Payée     ;CLI00007  ;ELEC_0124           ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;113;135;67
FAC00000999         ;CTR000087      ;2024/09/08 00:00:00.000;2024/10/08 00:00:00.000;2024/08/09 00:00:00.000;2024/09/08 00:00:00.000;15;20;18;9;175;Payée     ;CLI00164  ;GAZ_0081            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000;15;18;9
FAC00002048         ;CTR000178      ;2024/09/09 00:00:00.000;2024/10/09 00:00:00.000;2024/08/10 00:00:00.000;2024/09/09 00:00:00.000;298;20;358;179;1990;Payée     ;CLI00185  ;ELEC_0067           ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000;298;358;179
FAC00000852         ;CTR000074      ;2024/09/11 00:00:00.000;2024/10/11 00:00:00.000;2024/08/12 00:00:00.000;2024/09/11 00:00:00.000;177;20;212;106;1181;Payée     ;CLI00088  ;ELEC_0028           ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;177;212;106
FAC00001250         ;CTR000108      ;2024/09/11 00:00:00.000;2024/10/11 00:00:00.000;2024/08/12 00:00:00.000;2024/09/11 00:00:00.000;93;20;112;56;22;Payée     ;CLI00194  ;EAU_0011            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000;93;112;56
FAC00000953         ;CTR000083      ;2024/09/12 00:00:00.000;2024/10/12 00:00:00.000;2024/08/13 00:00:00.000;2024/09/12 00:00:00.000;106;20;127;63;25;Payée     ;CLI00181  ;EAU_0017            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;106;127;63
FAC00000019         ;CTR000002      ;2024/09/13 00:00:00.000;2024/10/13 00:00:00.000;2024/08/14 00:00:00.000;2024/09/13 00:00:00.000;33;20;39;19;370;Payée     ;CLI00021  ;GAZ_0096            ;2026/01/03 22:25:19.000000000;2026/01/03 22:25:19.000000000;33;39;19
FAC00000365         ;CTR000032      ;2024/09/13 00:00:00.000;2024/10/13 00:00:00.000;2024/08/14 00:00:00.000;2024/09/13 00:00:00.000;26;20;31;15;291;En retard ;CLI00143  ;GAZ_0132            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;26;31;15
FAC00000178         ;CTR000016      ;2024/09/14 00:00:00.000;2024/10/14 00:00:00.000;2024/08/15 00:00:00.000;2024/09/14 00:00:00.000;70;20;84;42;469;En attente;CLI00139  ;ELEC_0085           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;70;84;42
FAC00001439         ;CTR000124      ;2024/09/14 00:00:00.000;2024/10/14 00:00:00.000;2024/08/15 00:00:00.000;2024/09/14 00:00:00.000;10;20;12;6;114;Payée     ;CLI00192  ;GAZ_0072            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;10;12;6
FAC00001578         ;CTR000136      ;2024/09/14 00:00:00.000;2024/10/14 00:00:00.000;2024/08/15 00:00:00.000;2024/09/14 00:00:00.000;376;20;451;225;89;Payée     ;CLI00093  ;EAU_0065            ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000;376;451;225
FAC00001865         ;CTR000161      ;2024/09/14 00:00:00.000;2024/10/14 00:00:00.000;2024/08/15 00:00:00.000;2024/09/14 00:00:00.000;166;20;199;100;1111;Payée     ;CLI00153  ;ELEC_0019           ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;166;199;100
FAC00000652         ;CTR000057      ;2024/09/15 00:00:00.000;2024/10/15 00:00:00.000;2024/08/16 00:00:00.000;2024/09/15 00:00:00.000;20;20;24;12;229;Payée     ;CLI00154  ;GAZ_0123            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;20;24;12
FAC00001485         ;CTR000128      ;2024/09/15 00:00:00.000;2024/10/15 00:00:00.000;2024/08/16 00:00:00.000;2024/09/15 00:00:00.000;52;20;63;31;351;Payée     ;CLI00110  ;ELEC_0055           ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;52;63;31
FAC00001879         ;CTR000163      ;2024/09/15 00:00:00.000;2024/10/15 00:00:00.000;2024/08/16 00:00:00.000;2024/09/15 00:00:00.000;34;20;41;20;379;En retard ;CLI00146  ;GAZ_0108            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;34;41;20
FAC00001215         ;CTR000105      ;2024/09/16 00:00:00.000;2024/10/16 00:00:00.000;2024/08/17 00:00:00.000;2024/09/16 00:00:00.000;225;20;270;135;53;Payée     ;CLI00074  ;EAU_0044            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000;225;270;135
FAC00001836         ;CTR000159      ;2024/09/16 00:00:00.000;2024/10/16 00:00:00.000;2024/08/17 00:00:00.000;2024/09/16 00:00:00.000;124;20;149;74;29;Payée     ;CLI00014  ;EAU_0062            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;124;149;74
FAC00000132         ;CTR000012      ;2024/09/17 00:00:00.000;2024/10/17 00:00:00.000;2024/08/18 00:00:00.000;2024/09/17 00:00:00.000;134;20;161;80;898;Payée     ;CLI00009  ;ELEC_0046           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;134;161;80
FAC00000151         ;CTR000013      ;2024/09/17 00:00:00.000;2024/10/17 00:00:00.000;2024/08/18 00:00:00.000;2024/09/17 00:00:00.000;264;20;316;158;1760;En attente;CLI00054  ;ELEC_0037           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;264;316;158
FAC00000821         ;CTR000071      ;2024/09/17 00:00:00.000;2024/10/17 00:00:00.000;2024/08/18 00:00:00.000;2024/09/17 00:00:00.000;306;20;367;183;72;Payée     ;CLI00090  ;EAU_0122            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;306;367;183
FAC00000934         ;CTR000081      ;2024/09/17 00:00:00.000;2024/10/17 00:00:00.000;2024/08/18 00:00:00.000;2024/09/17 00:00:00.000;288;20;346;173;1925;Payée     ;CLI00110  ;ELEC_0100           ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;288;346;173
FAC00001380         ;CTR000119      ;2024/09/18 00:00:00.000;2024/10/18 00:00:00.000;2024/08/19 00:00:00.000;2024/09/18 00:00:00.000;47;20;56;28;314;Payée     ;CLI00180  ;ELEC_0034           ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000;47;56;28
FAC00001742         ;CTR000150      ;2024/09/19 00:00:00.000;2024/10/19 00:00:00.000;2024/08/20 00:00:00.000;2024/09/19 00:00:00.000;288;20;345;172;68;En retard ;CLI00043  ;EAU_0113            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;288;345;172
FAC00000395         ;CTR000035      ;2024/09/20 00:00:00.000;2024/10/20 00:00:00.000;2024/08/21 00:00:00.000;2024/09/20 00:00:00.000;168;20;202;101;1125;Payée     ;CLI00106  ;ELEC_0100           ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000;168;202;101
FAC00000547         ;CTR000048      ;2024/09/20 00:00:00.000;2024/10/20 00:00:00.000;2024/08/21 00:00:00.000;2024/09/20 00:00:00.000;16;20;20;10;186;Payée     ;CLI00148  ;GAZ_0063            ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000;16;20;10
FAC00001790         ;CTR000154      ;2024/09/20 00:00:00.000;2024/10/20 00:00:00.000;2024/08/21 00:00:00.000;2024/09/20 00:00:00.000;12;20;14;7;137;Payée     ;CLI00110  ;GAZ_0081            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;12;14;7
FAC00000170         ;CTR000015      ;2024/09/21 00:00:00.000;2024/10/21 00:00:00.000;2024/08/22 00:00:00.000;2024/09/21 00:00:00.000;131;20;157;78;877;Payée     ;CLI00146  ;ELEC_0100           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;131;157;78
FAC00000701         ;CTR000061      ;2024/09/21 00:00:00.000;2024/10/21 00:00:00.000;2024/08/22 00:00:00.000;2024/09/21 00:00:00.000;42;20;50;25;470;En attente;CLI00166  ;GAZ_0012            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000;42;50;25
FAC00001820         ;CTR000157      ;2024/09/21 00:00:00.000;2024/10/21 00:00:00.000;2024/08/22 00:00:00.000;2024/09/21 00:00:00.000;63;20;76;38;422;En retard ;CLI00053  ;ELEC_0133           ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000;63;76;38
FAC00000840         ;CTR000073      ;2024/09/22 00:00:00.000;2024/10/22 00:00:00.000;2024/08/23 00:00:00.000;2024/09/22 00:00:00.000;4;20;5;2;50;Payée     ;CLI00077  ;GAZ_0012            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000;4;5;2
FAC00000079         ;CTR000007      ;2024/09/23 00:00:00.000;2024/10/23 00:00:00.000;2024/08/24 00:00:00.000;2024/09/23 00:00:00.000;72;20;87;43;483;En retard ;CLI00112  ;ELEC_0085           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000;72;87;43
