id_facture;id_contrat;date_emission;date_echeance;periode_debut;periode_fin;montant_ht;tva;montant_ttc;cout_energie;consommation;statut_paiement;id_client;id_compteur;created_at;updated_at
FAC00002046         ;CTR000178      ;2024/07/11 00:00:00.000;2024/08/10 00:00:00.000;2024/06/11 00:00:00.000;2024/07/11 00:00:00.000;159,18;20,0;191,02;95,51;1061,18;Payée     ;CLI00185  ;ELEC_0067           ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000
FAC00000850         ;CTR000074      ;2024/07/13 00:00:00.000;2024/08/12 00:00:00.000;2024/06/13 00:00:00.000;2024/07/13 00:00:00.000;93,51;20,0;112,21;56,11;623,43;Payée     ;CLI00088  ;ELEC_0028           ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000
FAC00001248         ;CTR000108      ;2024/07/13 00:00:00.000;2024/08/12 00:00:00.000;2024/06/13 00:00:00.000;2024/07/13 00:00:00.000;213,32;20,0;255,98;127,99;50,79;Payée     ;CLI00194  ;EAU_0011            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000
FAC00000951         ;CTR000083      ;2024/07/14 00:00:00.000;2024/08/13 00:00:00.000;2024/06/14 00:00:00.000;2024/07/14 00:00:00.000;91,35;20,0;109,62;54,81;21,75;Payée     ;CLI00181  ;EAU_0017            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000
FAC00001419         ;CTR000122      ;2024/07/14 00:00:00.000;2024/08/13 00:00:00.000;2024/06/14 00:00:00.000;2024/07/14 00:00:00.000;102,48;20,0;122,98;61,49;24,4;Payée     ;CLI00161  ;EAU_0107            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000
FAC00000017         ;CTR000002      ;2024/07/15 00:00:00.000;2024/08/14 00:00:00.000;2024/06/15 00:00:00.000;2024/07/15 00:00:00.000;8,71;20,0;10,45;5,23;96,78;Payée     ;CLI00021  ;GAZ_0096            ;2026/01/03 22:25:19.000000000;2026/01/03 22:25:19.000000000
FAC00000363         ;CTR000032      ;2024/07/15 00:00:00.000;2024/08/14 00:00:00.000;2024/06/15 00:00:00.000;2024/07/15 00:00:00.000;42,95;20,0;51,54;25,77;477,26;Payée     ;CLI00143  ;GAZ_0132            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000
FAC00000176         ;CTR000016      ;2024/07/16 00:00:00.000;2024/08/15 00:00:00.000;2024/06/16 00:00:00.000;2024/07/16 00:00:00.000;202,96;20,0;243,55;121,78;1353,07;En attente;CLI00139  ;ELEC_0085           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000
FAC00001184         ;CTR000102      ;2024/07/16 00:00:00.000;2024/08/15 00:00:00.000;2024/06/16 00:00:00.000;2024/07/16 00:00:00.000;19,8;20,0;23,76;11,88;219,98;Payée     ;CLI00114  ;GAZ_0126            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000
FAC00001437         ;CTR000124      ;2024/07/16 00:00:00.000;2024/08/15 00:00:00.000;2024/06/16 00:00:00.000;2024/07/16 00:00:00.000;21,65;20,0;25,98;12,99;240,54;Payée     ;CLI00192  ;GAZ_0072            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000
FAC00001576         ;CTR000136      ;2024/07/16 00:00:00.000;2024/08/15 00:00:00.000;2024/06/16 00:00:00.000;2024/07/16 00:00:00.000;263,38;20,0;316,06;158,03;62,71;En attente;CLI00093  ;EAU_0065            ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000
FAC00001863         ;CTR000161      ;2024/07/16 00:00:00.000;2024/08/15 00:00:00.000;2024/06/16 00:00:00.000;2024/07/16 00:00:00.000;85,68;20,0;102,82;51,41;571,21;Payée     ;CLI00153  ;ELEC_0019           ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000
FAC00000650         ;CTR000057      ;2024/07/17 00:00:00.000;2024/08/16 00:00:00.000;2024/06/17 00:00:00.000;2024/07/17 00:00:00.000;16,24;20,0;19,49;9,74;180,4;Payée     ;CLI00154  ;GAZ_0123            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000
FAC00001483         ;CTR000128      ;2024/07/17 00:00:00.000;2024/08/16 00:00:00.000;2024/06/17 00:00:00.000;2024/07/17 00:00:00.000;212,28;20,0;254,74;127,37;1415,18;Payée     ;CLI00110  ;ELEC_0055           ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000
FAC00001877         ;CTR000163      ;2024/07/17 00:00:00.000;2024/08/16 00:00:00.000;2024/06/17 00:00:00.000;2024/07/17 00:00:00.000;7,87;20,0;9,44;4,72;87,46;Payée     ;CLI00146  ;GAZ_0108            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000
FAC00001213         ;CTR000105      ;2024/07/18 00:00:00.000;2024/08/17 00:00:00.000;2024/06/18 00:00:00.000;2024/07/18 00:00:00.000;139,69;20,0;167,63;83,82;33,26;En attente;CLI00074  ;EAU_0044            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000
FAC00001556         ;CTR000134      ;2024/07/18 00:00:00.000;2024/08/17 00:00:00.000;2024/06/18 00:00:00.000;2024/07/18 00:00:00.000;150,05;20,0;180,06;90,03;1000,32;Payée     ;CLI00110  ;ELEC_0052           ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000
FAC00001834         ;CTR000159      ;2024/07/18 00:00:00.000;2024/08/17 00:00:00.000;2024/06/18 00:00:00.000;2024/07/18 00:00:00.000;214,96;20,0;257,95;128,97;51,18;Payée     ;CLI00014  ;EAU_0062            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000
FAC00000130         ;CTR000012      ;2024/07/19 00:00:00.000;2024/08/18 00:00:00.000;2024/06/19 00:00:00.000;2024/07/19 00:00:00.000;199,35;20,0;239,22;119,61;1329,01;En attente;CLI00009  ;ELEC_0046           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000
FAC00000149         ;CTR000013      ;2024/07/19 00:00:00.000;2024/08/18 00:00:00.000;2024/06/19 00:00:00.000;2024/07/19 00:00:00.000;204,3;20,0;245,16;122,58;1362,0;Payée     ;CLI00054  ;ELEC_0037           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000
FAC00000819         ;CTR000071      ;2024/07/19 00:00:00.000;2024/08/18 00:00:00.000;2024/06/19 00:00:00.000;2024/07/19 00:00:00.000;129,57;20,0;155,48;77,74;30,85;Payée     ;CLI00090  ;EAU_0122            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000
FAC00000932         ;CTR000081      ;2024/07/19 00:00:00.000;2024/08/18 00:00:00.000;2024/06/19 00:00:00.000;2024/07/19 00:00:00.000;183,16;20,0;219,79;109,89;1221,04;En retard ;CLI00110  ;ELEC_0100           ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000
FAC00001027         ;CTR000089      ;2024/07/19 00:00:00.000;2024/08/18 00:00:00.000;2024/06/19 00:00:00.000;2024/07/19 00:00:00.000;104,83;20,0;125,8;62,9;698,86;Payée     ;CLI00090  ;ELEC_0091           ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000
FAC00001136         ;CTR000098      ;2024/07/19 00:00:00.000;2024/08/18 00:00:00.000;2024/06/19 00:00:00.000;2024/07/19 00:00:00.000;88,75;20,0;106,5;53,25;21,13;Payée     ;CLI00081  ;EAU_0116            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000
FAC00001378         ;CTR000119      ;2024/07/20 00:00:00.000;2024/08/19 00:00:00.000;2024/06/20 00:00:00.000;2024/07/20 00:00:00.000;267,84;20,0;321,41;160,71;1785,63;Payée     ;CLI00180  ;ELEC_0034           ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000
FAC00001740         ;CTR000150      ;2024/07/21 00:00:00.000;2024/08/20 00:00:00.000;2024/06/21 00:00:00.000;2024/07/21 00:00:00.000;387,16;20,0;464,59;232,29;92,18;Payée     ;CLI00043  ;EAU_0113            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000
FAC00001833         ;CTR000158      ;2024/07/21 00:00:00.000;2024/08/20 00:00:00.000;2024/06/21 00:00:00.000;2024/07/21 00:00:00.000;346,33;20,0;415,6;207,8;82,46;En attente;CLI00049  ;EAU_0101            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000
FAC00000393         ;CTR000035      ;2024/07/22 00:00:00.000;2024/08/21 00:00:00.000;2024/06/22 00:00:00.000;2024/07/22 00:00:00.000;165,59;20,0;198,71;99,35;1103,9;Payée     ;CLI00106  ;ELEC_0100           ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000
FAC00000545         ;CTR000048      ;2024/07/22 00:00:00.000;2024/08/21 00:00:00.000;2024/06/22 00:00:00.000;2024/07/22 00:00:00.000;18,56;20,0;22,27;11,14;206,23;Payée     ;CLI00148  ;GAZ_0063            ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000
FAC00001788         ;CTR000154      ;2024/07/22 00:00:00.000;2024/08/21 00:00:00.000;2024/06/22 00:00:00.000;2024/07/22 00:00:00.000;42,2;20,0;50,64;25,32;468,88;En retard ;CLI00110  ;GAZ_0081            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000
FAC00000168         ;CTR000015      ;2024/07/23 00:00:00.000;2024/08/22 00:00:00.000;2024/06/23 00:00:00.000;2024/07/23 00:00:00.000;98,14;20,0;117,77;58,89;654,3;En attente;CLI00146  ;ELEC_0100           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000
FAC00000491         ;CTR000043      ;2024/07/23 00:00:00.000;2024/08/22 00:00:00.000;2024/06/23 00:00:00.000;2024/07/23 00:00:00.000;330,88;20,0;397,06;198,53;78,78;Payée     ;CLI00078  ;EAU_0002            ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000
FAC00000699         ;CTR000061      ;2024/07/23 00:00:00.000;2024/08/22 00:00:00.000;2024/06/23 00:00:00.000;2024/07/23 00:00:00.000;33,95;20,0;40,74;20,37;377,19;En attente;CLI00166  ;GAZ_0012            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000
FAC00001818         ;CTR000157      ;2024/07/23 00:00:00.000;2024/08/22 00:00:00.000;2024/06/23 00:00:00.000;2024/07/23 00:00:00.000;209,64;20,0;251,57;125,79;1397,63;En attente;CLI00053  ;ELEC_0133           ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000
FAC00000838         ;CTR000073      ;2024/07/24 00:00:00.000;2024/08/23 00:00:00.000;2024/06/24 00:00:00.000;2024/07/24 00:00:00.000;31,24;20,0;37,49;18,74;347,07;Payée     ;CLI00077  ;GAZ_0012            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000
FAC00001997         ;CTR000173      ;2024/07/24 00:00:00.000;2024/08/23 00:00:00.000;2024/06/24 00:00:00.000;2024/07/24 00:00:00.000;203,45;20,0;244,14;122,07;1356,34;Payée     ;CLI00023  ;ELEC_0112           ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000
FAC00000077         ;CTR000007      ;2024/07/25 00:00:00.000;2024/08/24 00:00:00.000;2024/06/25 00:00:00.000;2024/07/25 00:00:00.000;130,87;20,0;157,04;78,52;872,46;En retard ;CLI00112  ;ELEC_0085           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000
FAC00000626         ;CTR000055      ;2024/07/25 00:00:00.000;2024/08/24 00:00:00.000;2024/06/25 00:00:00.000;2024/07/25 00:00:00.000;331,42;20,0;397,7;198,85;78,91;En retard ;CLI00078  ;EAU_0062            ;2026/01/03 22:25:23.000000000;2026/01/03 22:25:23.000000000
FAC00001930         ;CTR000168      ;2024/07/25 00:00:00.000;2024/08/24 00:00:00.000;2024/06/25 00:00:00.000;2024/07/25 00:00:00.000;18,86;20,0;22,63;11,32;209,54;Payée     ;CLI00022  ;GAZ_0138            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000
FAC00000412         ;CTR000037      ;2024/07/26 00:00:00.000;2024/08/25 00:00:00.000;2024/06/26 00:00:00.000;2024/07/26 00:00:00.000;9,29;20,0;11,15;5,58;103,25;Payée     ;CLI00069  ;GAZ_0078            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000
FAC00001455         ;CTR000125      ;2024/07/26 00:00:00.000;2024/08/25 00:00:00.000;2024/06/26 00:00:00.000;2024/07/26 00:00:00.000;39,59;20,0;47,51;23,75;439,86;Payée     ;CLI00095  ;GAZ_0117            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000
FAC00001615         ;CTR000140      ;2024/07/27 00:00:00.000;2024/08/26 00:00:00.000;2024/06/27 00:00:00.000;2024/07/27 00:00:00.000;419,41;20,0;503,29;251,65;99,86;En attente;CLI00123  ;EAU_0020            ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000
FAC00000188         ;CTR000017      ;2024/07/28 00:00:00.000;2024/08/27 00:00:00.000;2024/06/28 00:00:00.000;2024/07/28 00:00:00.000;9,68;20,0;11,62;5,81;107,57;Payée     ;CLI00190  ;GAZ_0036            ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000
FAC00000273         ;CTR000024      ;2024/07/28 00:00:00.000;2024/08/27 00:00:00.000;2024/06/28 00:00:00.000;2024/07/28 00:00:00.000;62,5;20,0;75,0;37,5;14,88;Payée     ;CLI00150  ;EAU_0098            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000
FAC00000452         ;CTR000040      ;2024/07/28 00:00:00.000;2024/08/27 00:00:00.000;2024/06/28 00:00:00.000;2024/07/28 00:00:00.000;20,72;20,0;24,86;12,43;230,25;Payée     ;CLI00020  ;GAZ_0093            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000
FAC00000990         ;CTR000086      ;2024/07/28 00:00:00.000;2024/08/27 00:00:00.000;2024/06/28 00:00:00.000;2024/07/28 00:00:00.000;10,02;20,0;12,02;6,01;111,38;Payée     ;CLI00172  ;GAZ_0126            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000
FAC00001108         ;CTR000096      ;2024/07/29 00:00:00.000;2024/08/28 00:00:00.000;2024/06/29 00:00:00.000;2024/07/29 00:00:00.000;29,34;20,0;35,21;17,61;326,04;En attente;CLI00138  ;GAZ_0045            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000
FAC00001868         ;CTR000162      ;2024/07/29 00:00:00.000;2024/08/28 00:00:00.000;2024/06/29 00:00:00.000;2024/07/29 00:00:00.000;36,2;20,0;43,44;21,72;402,26;Payée     ;CLI00004  ;GAZ_0093            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000
FAC00001045         ;CTR000091      ;2024/07/30 00:00:00.000;2024/08/29 00:00:00.000;2024/06/30 00:00:00.000;2024/07/30 00:00:00.000;100,2;20,0;120,24;60,12;668,01;Payée     ;CLI00081  ;ELEC_0031           ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000
FAC00001533         ;CTR000132      ;2024/07/31 00:00:00.000;2024/08/30 00:00:00.000;2024/07/01 00:00:00.000;2024/07/31 00:00:00.000;229,11;20,0;274,93;137,47;1527,4;En retard ;CLI00026  ;ELEC_0118           ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000
FAC00001462         ;CTR000126      ;2024/08/01 00:00:00.000;2024/08/31 00:00:00.000;2024/07/02 00:00:00.000;2024/08/01 00:00:00.000;29,56;20,0;35,47;17,73;328,42;Payée     ;CLI00199  ;GAZ_0024            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000
FAC00000680         ;CTR000060      ;2024/08/02 00:00:00.000;2024/09/01 00:00:00.000;2024/07/03 00:00:00.000;2024/08/02 00:00:00.000;153,66;20,0;184,39;92,19;1024,38;En retard ;CLI00022  ;ELEC_0028           ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000
FAC00002043         ;CTR000177      ;2024/08/03 00:00:00.000;2024/09/02 00:00:00.000;2024/07/04 00:00:00.000;2024/08/03 00:00:00.000;70,85;20,0;85,02;42,51;16,87;Payée     ;CLI00089  ;EAU_0134            ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000
FAC00000126         ;CTR000011      ;2024/08/04 00:00:00.000;2024/09/03 00:00:00.000;2024/07/05 00:00:00.000;2024/08/04 00:00:00.000;276,44;20,0;331,73;165,87;65,82;Payée     ;CLI00072  ;EAU_0140            ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000
FAC00000318         ;CTR000028      ;2024/08/04 00:00:00.000;2024/09/03 00:00:00.000;2024/07/05 00:00:00.000;2024/08/04 00:00:00.000;33,04;20,0;39,65;19,82;367,08;Payée     ;CLI00028  ;GAZ_0024            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000
FAC00000825         ;CTR000072      ;2024/08/04 00:00:00.000;2024/09/03 00:00:00.000;2024/07/05 00:00:00.000;2024/08/04 00:00:00.000;90,17;20,0;108,2;54,1;21,47;Payée     ;CLI00185  ;EAU_0116            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000
FAC00000350         ;CTR000031      ;2024/08/05 00:00:00.000;2024/09/04 00:00:00.000;2024/07/06 00:00:00.000;2024/08/05 00:00:00.000;36,67;20,0;44,0;22,0;407,4;Payée     ;CLI00048  ;GAZ_0111            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000
FAC00001074         ;CTR000093      ;2024/08/06 00:00:00.000;2024/09/05 00:00:00.000;2024/07/07 00:00:00.000;2024/08/06 00:00:00.000;317,14;20,0;380,57;190,29;75,51;Payée     ;CLI00037  ;EAU_0131            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000
FAC00000673         ;CTR000059      ;2024/08/07 00:00:00.000;2024/09/06 00:00:00.000;2024/07/08 00:00:00.000;2024/08/07 00:00:00.000;29,53;20,0;35,44;17,72;328,08;Payée     ;CLI00093  ;GAZ_0138            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000
FAC00000771         ;CTR000067      ;2024/08/07 00:00:00.000;2024/09/06 00:00:00.000;2024/07/08 00:00:00.000;2024/08/07 00:00:00.000;84,32;20,0;101,18;50,59;562,14;Payée     ;CLI00007  ;ELEC_0124           ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000
FAC00000998         ;CTR000087      ;2024/08/09 00:00:00.000;2024/09/08 00:00:00.000;2024/07/10 00:00:00.000;2024/08/09 00:00:00.000;44,82;20,0;53,78;26,89;498,05;Payée     ;CLI00164  ;GAZ_0081            ;2026/01/03 22:25:26.000000000;2026/01/03 22:25:26.000000000
FAC00002047         ;CTR000178      ;2024/08/10 00:00:00.000;2024/09/09 00:00:00.000;2024/07/11 00:00:00.000;2024/08/10 00:00:00.000;289,09;20,0;346,91;173,45;1927,25;Payée     ;CLI00185  ;ELEC_0067           ;2026/01/03 22:25:31.000000000;2026/01/03 22:25:31.000000000
FAC00000851         ;CTR000074      ;2024/08/12 00:00:00.000;2024/09/11 00:00:00.000;2024/07/13 00:00:00.000;2024/08/12 00:00:00.000;115,89;20,0;139,07;69,54;772,63;Payée     ;CLI00088  ;ELEC_0028           ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000
FAC00001249         ;CTR000108      ;2024/08/12 00:00:00.000;2024/09/11 00:00:00.000;2024/07/13 00:00:00.000;2024/08/12 00:00:00.000;284,51;20,0;341,41;170,7;67,74;Payée     ;CLI00194  ;EAU_0011            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000
FAC00000952         ;CTR000083      ;2024/08/13 00:00:00.000;2024/09/12 00:00:00.000;2024/07/14 00:00:00.000;2024/08/13 00:00:00.000;158,17;20,0;189,8;94,9;37,66;En attente;CLI00181  ;EAU_0017            ;2026/01/03 22:25:25.000000000;2026/01/03 22:25:25.000000000
FAC00001420         ;CTR000122      ;2024/08/13 00:00:00.000;2024/09/12 00:00:00.000;2024/07/14 00:00:00.000;2024/08/13 00:00:00.000;265,99;20,0;319,19;159,59;63,33;Payée     ;CLI00161  ;EAU_0107            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000
FAC00000018         ;CTR000002      ;2024/08/14 00:00:00.000;2024/09/13 00:00:00.000;2024/07/15 00:00:00.000;2024/08/14 00:00:00.000;24,43;20,0;29,32;14,66;271,41;Payée     ;CLI00021  ;GAZ_0096            ;2026/01/03 22:25:19.000000000;2026/01/03 22:25:19.000000000
FAC00000364         ;CTR000032      ;2024/08/14 00:00:00.000;2024/09/13 00:00:00.000;2024/07/15 00:00:00.000;2024/08/14 00:00:00.000;9,49;20,0;11,39;5,69;105,46;Payée     ;CLI00143  ;GAZ_0132            ;2026/01/03 22:25:22.000000000;2026/01/03 22:25:22.000000000
FAC00000177         ;CTR000016      ;2024/08/15 00:00:00.000;2024/09/14 00:00:00.000;2024/07/16 00:00:00.000;2024/08/15 00:00:00.000;222,0;20,0;266,4;133,2;1479,97;En attente;CLI00139  ;ELEC_0085           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000
FAC00001438         ;CTR000124      ;2024/08/15 00:00:00.000;2024/09/14 00:00:00.000;2024/07/16 00:00:00.000;2024/08/15 00:00:00.000;24,33;20,0;29,2;14,6;270,29;En retard ;CLI00192  ;GAZ_0072            ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000
FAC00001577         ;CTR000136      ;2024/08/15 00:00:00.000;2024/09/14 00:00:00.000;2024/07/16 00:00:00.000;2024/08/15 00:00:00.000;53,21;20,0;63,85;31,93;12,67;Payée     ;CLI00093  ;EAU_0065            ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000
FAC00001864         ;CTR000161      ;2024/08/15 00:00:00.000;2024/09/14 00:00:00.000;2024/07/16 00:00:00.000;2024/08/15 00:00:00.000;259,89;20,0;311,87;155,93;1732,61;Payée     ;CLI00153  ;ELEC_0019           ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000
FAC00000651         ;CTR000057      ;2024/08/16 00:00:00.000;2024/09/15 00:00:00.000;2024/07/17 00:00:00.000;2024/08/16 00:00:00.000;7,84;20,0;9,41;4,71;87,15;Payée     ;CLI00154  ;GAZ_0123            ;2026/01/03 22:25:24.000000000;2026/01/03 22:25:24.000000000
FAC00001484         ;CTR000128      ;2024/08/16 00:00:00.000;2024/09/15 00:00:00.000;2024/07/17 00:00:00.000;2024/08/16 00:00:00.000;242,01;20,0;290,41;145,21;1613,39;Payée     ;CLI00110  ;ELEC_0055           ;2026/01/03 22:25:28.000000000;2026/01/03 22:25:28.000000000
FAC00001878         ;CTR000163      ;2024/08/16 00:00:00.000;2024/09/15 00:00:00.000;2024/07/17 00:00:00.000;2024/08/16 00:00:00.000;32,63;20,0;39,16;19,58;362,53;Payée     ;CLI00146  ;GAZ_0108            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000
FAC00001214         ;CTR000105      ;2024/08/17 00:00:00.000;2024/09/16 00:00:00.000;2024/07/18 00:00:00.000;2024/08/17 00:00:00.000;108,53;20,0;130,24;65,12;25,84;En attente;CLI00074  ;EAU_0044            ;2026/01/03 22:25:27.000000000;2026/01/03 22:25:27.000000000
FAC00001557         ;CTR000134      ;2024/08/17 00:00:00.000;2024/09/16 00:00:00.000;2024/07/18 00:00:00.000;2024/08/17 00:00:00.000;46,33;20,0;55,6;27,8;308,88;Payée     ;CLI00110  ;ELEC_0052           ;2026/01/03 22:25:29.000000000;2026/01/03 22:25:29.000000000
FAC00001835         ;CTR000159      ;2024/08/17 00:00:00.000;2024/09/16 00:00:00.000;2024/07/18 00:00:00.000;2024/08/17 00:00:00.000;305,09;20,0;366,11;183,05;72,64;Payée     ;CLI00014  ;EAU_0062            ;2026/01/03 22:25:30.000000000;2026/01/03 22:25:30.000000000
FAC00000131         ;CTR000012      ;2024/08/18 00:00:00.000;2024/09/17 00:00:00.000;2024/07/19 00:00:00.000;2024/08/18 00:00:00.000;275,92;20,0;331,1;165,55;1839,45;En retard ;CLI00009  ;ELEC_0046           ;2026/01/03 22:25:21.000000000;2026/01/03 22:25:21.000000000
